Ejercicio,Mes,Titulo_Codigo,Titulo_Descripcion,CI_Clase_Codigo,CI_Clase_Descripcion,CI_Subclase_Codigo,CI_Subclase_Descripcion,CI_Grupo_Codigo,CI_Grupo_Descripcion,CI_Subgrupo_Codigo,CI_Subgrupo_Descripcion,CI_Partida_Codigo,CI_Partida_Descripcion,CI_Subpartida_Codigo,CI_Subpartida_Descripcion,CI_Renglon_Codigo,CI_Renglon_Descripcion,CI_Subrenglon_Codigo,CI_Subrenglon_Descripcion,CI_Fuente_Codigo,CI_Fuente_Descripcion,FF_Codigo,FF_Descripcion,FF_Clase2,PI_Monto,PP_Monto,DE_Monto,PA_Monto
2022,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111101,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110101,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111101010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111010100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111010100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         284691266390.00,         284691266390.00,         250301769642.75,         250301769642.75
2022,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111101,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110101,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111101010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111010100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111010100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         284691266390.00,         284691266390.00,         274204560032.58,         274204560032.58
2022,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,          28956590198.80,          28956590198.80
2022,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,          54197329563.80,          54197329563.80
2022,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,          83976785111.71,          83976785111.71
2022,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         118959121629.97,         118959121629.97
2022,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         151908835161.56,         151908835161.56
2022,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         178716749665.81,         178716749665.81
2022,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         209319876058.81,         209319876058.81
2022,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         237800845939.81,         237800845939.81
2022,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         266183423668.81,         266183423668.81
2022,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         295899911233.81,         295899911233.81
2022,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         323212020742.81,         323212020742.81
2022,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111102,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,11110201,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,111102010,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,1111020100001,Impuesto sobre salarios jubilaciones pensiones y otros pagos laborales del Se,001,Ingresos Corrientes,INTERNO,         287341822261.00,         287341822261.00,         351742806859.81,         351742806859.81
2022,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,           3706551492.51,           3706551492.51
2022,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,           7549370170.23,           7549370170.23
2022,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          26726303349.84,          26726303349.84
2022,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          28612166148.54,          28612166148.54
2022,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          29263994615.35,          29263994615.35
2022,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          34671934280.76,          34671934280.76
2022,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          38899586030.76,          38899586030.76
2022,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          40375319616.98,          40375319616.98
2022,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          45414498129.43,          45414498129.43
2022,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          49243222733.90,          49243222733.90
2022,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          50837057328.07,          50837057328.07
2022,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,111,IMPUESTOS A LOS INGRESOS Y UTILIDADES,1111,IMPUESTO SOBRE LOS INGRESOS Y UTILIDADES DE PERSON AS FÍSICAS,111103,Impuesto sobre los ingresos y utilidades de person as físicas,11110301,Impuesto sobre los ingresos y utilidades de person as físicas,111103010,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100,Impuesto sobre los ingresos y utilidades de person as físicas,1111030100001,Impuesto sobre los ingresos y utilidades de person as físicas,001,Ingresos Corrientes,INTERNO,          63513276060.00,          63513276060.00,          56796326068.32,          56796326068.32
